sample_idx,curve_mse,curve_r2,mse_region1,mse_region2,jsc_true,voc_true,vmpp_true,jmpp_true,jsc_pred,voc_pred,vmpp_pred,jmpp_pred,ff_true,ff_pred,ff_abs_err,pce_true,pmpp_true,jsc_ratio,voc_ratio,high_error,low_pce,bad_curve
14222,9570.8310546875,-0.200364351272583,16671.0546875,5653.4658203125,289.2200927734375,1.0,0.574999988079071,155.6385040283203,323.6192932128906,1.032400369644165,0.675000011920929,283.4307556152344,0.3094257414340973,0.5726222395896912,0.2631964981555938,0.0894921496510505,89.49214172363281,0.849825382232666,1.63593590259552,True,False,True
14226,12887.8076171875,0.5072476863861084,1096.5078125,17678.0234375,347.6841125488281,1.024999976158142,0.824999988079071,329.3840026855469,341.8628845214844,0.9290758967399596,0.6000000238418579,278.9329833984375,0.7625138163566589,0.5269240140914917,0.2355898022651672,0.2717418074607849,271.7417907714844,1.000313401222229,1.7652156352996826,True,False,True
14230,59.34374237060547,0.9838524460792542,203.00973510742188,41.38549041748047,208.89239501953125,0.949999988079071,0.3000000119209289,178.22320556640625,209.4382781982422,0.9714985489845276,0.4000000059604645,118.77850341796876,0.2694258689880371,0.2335068583488464,0.0359190106391906,0.0534669682383537,53.46696472167969,0.9806461334228516,2.3666343688964844,False,True,True
14232,210.37376403808597,0.8393366932868958,1424.9398193359375,91.8795166015625,158.57220458984375,0.4000000059604645,0.2000000029802322,117.160400390625,158.415283203125,0.5218602418899536,0.3000000119209289,94.70452117919922,0.3694228827953338,0.3436692655086517,0.0257536172866821,0.0234320815652608,23.43208122253418,0.992072820663452,1.090491771697998,False,True,True
14233,8763.369140625,-0.0273647308349609,307.4142761230469,11838.26171875,205.9409942626953,1.100000023841858,0.949999988079071,199.74940490722656,205.64599609375,0.9568710923194884,0.574999988079071,168.66012573242188,0.8376712203025818,0.4928407073020935,0.3448305130004883,0.1897619366645813,189.76193237304688,1.0001739263534546,2.597425699234009,True,False,True
14239,142.07818603515625,0.9696534276008606,209.3837127685547,131.72349548339844,244.8524932861328,1.0499999523162842,0.5,122.99710083007812,252.6342315673828,1.0540177822113037,0.4250000119209289,152.0289306640625,0.239205464720726,0.2426470667123794,0.0034416019916534,0.0614985525608062,61.49855041503906,0.8426057696342468,3.13978910446167,False,True,True
14248,584.4646606445312,0.8721356391906738,900.7947998046876,544.9234008789062,249.5742034912109,0.824999988079071,0.4749999940395355,120.90059661865234,265.9425048828125,0.6915633082389832,0.4000000059604645,163.41957092285156,0.2789127826690674,0.3554220497608185,0.0765092670917511,0.0574277862906456,57.42778396606445,0.8316000699996948,1.7379642724990845,False,True,True
14252,440.4915466308594,0.583533525466919,1844.0924072265625,303.5548400878906,160.10220336914062,0.449999988079071,0.2000000029802322,88.85848236083984,183.2827606201172,0.6274919509887695,0.3000000119209289,107.92210388183594,0.2466715574264526,0.2815152406692505,0.0348436832427978,0.0177716966718435,17.771696090698242,0.8187741041183472,2.0310044288635254,False,True,True
14258,2090.779052734375,0.1197490692138671,6265.11181640625,1321.8232421875,202.0299072265625,0.699999988079071,0.3000000119209289,113.47869873046876,236.0916748046875,0.8277627229690552,0.449999988079071,163.25755310058594,0.2407253980636596,0.3759233057498932,0.1351979076862335,0.0340436100959777,34.043609619140625,0.7112416625022888,2.4955568313598637,False,True,True
14269,600.6395874023438,0.8375898599624634,1161.2811279296875,460.4792785644531,204.56930541992188,1.100000023841858,0.4000000059604645,133.45919799804688,204.39523315429688,1.1592512130737305,0.5,140.7533721923828,0.2372331172227859,0.297016441822052,0.059783324599266,0.053383681923151,53.3836784362793,0.9904356002807616,2.8968770503997803,False,True,True
14270,6227.341796875,-0.8918890953063965,10723.6630859375,3979.18017578125,216.19129943847656,1.25,0.449999988079071,110.06759643554688,218.2969970703125,1.2167296409606934,0.6499999761581421,194.3466033935547,0.183283656835556,0.4756072163581848,0.2923235595226288,0.0495304204523563,49.530418395996094,0.9634134769439696,3.093827247619629,False,True,True
14275,269.7677001953125,0.7673647999763489,1747.1009521484375,85.10102081298828,129.8448944091797,0.7749999761581421,0.3000000119209289,89.4815902709961,184.91900634765625,0.7528720498085022,0.4000000059604645,93.59700012207033,0.2667647302150726,0.2689175903797149,0.0021528601646423,0.0268444791436195,26.84447860717773,0.5266226530075073,1.9704793691635127,False,True,True
14283,501.5562744140625,0.7850301265716553,492.201171875,508.3927001953125,121.57050323486328,1.0499999523162842,0.574999988079071,100.9854965209961,122.75335693359376,1.1063350439071655,0.75,111.0439224243164,0.4548930823802948,0.6132478713989258,0.1583547890186309,0.0580666624009609,58.06665802001953,0.9994199872016908,1.6618199348449707,False,True,True
14285,303.91473388671875,0.9181593656539916,18.328256607055664,331.7768249511719,193.010498046875,0.625,0.4250000119209289,134.40879821777344,190.9745635986328,0.5857738256454468,0.3000000119209289,166.9467010498047,0.4735389351844787,0.4477067291736603,0.0258322060108184,0.0571237429976463,57.12374114990234,0.971773087978363,0.9945791363716124,False,True,True
14286,368.9046936035156,0.8064752221107483,8.1666898727417,424.40283203125,130.3115997314453,0.824999988079071,0.4000000059604645,115.73889923095705,130.3445281982422,0.8372644186019897,0.4250000119209289,111.25524139404295,0.4306280612945556,0.43326535820961,0.0026372969150543,0.0462955608963966,46.29555892944336,1.0007795095443726,2.071885108947754,False,True,True
14288,8660.79296875,0.1842029094696045,2082.17919921875,9872.642578125,256.0950012207031,1.0,0.75,192.23919677734372,246.2056884765625,0.8162592053413391,0.449999988079071,163.29486083984375,0.5629918575286865,0.3656443357467651,0.1973475217819214,0.1441794037818908,144.1793975830078,0.9976491928100586,2.560096979141236,True,False,True
14291,266.5418395996094,0.909912109375,250.8831024169922,268.4991760253906,213.7919006347656,0.699999988079071,0.3000000119209289,130.23080444335938,212.7369079589844,0.7679564356803894,0.4000000059604645,113.33397674560548,0.2610632479190826,0.2774857580661773,0.0164225101470947,0.0390692465007305,39.069244384765625,0.9940441250801086,2.0755600929260254,False,True,True
14292,1431.783203125,0.7261219620704651,1401.45361328125,1435.574462890625,270.7576904296875,0.550000011920929,0.3000000119209289,186.65750122070312,268.53472900390625,0.7310134172439575,0.4000000059604645,179.43382263183594,0.3760306239128113,0.3656271994113922,0.010403424501419,0.0559972561895847,55.99725341796875,0.9993715882301332,1.4721627235412598,False,True,True
14294,426.9555358886719,0.6783167123794556,943.4705200195312,239.13185119628903,124.1948013305664,1.2000000476837158,0.5249999761581421,62.68170166015625,122.5816650390625,1.2331697940826416,0.574999988079071,95.13050842285156,0.2208082824945449,0.3618589341640472,0.1410506516695022,0.0329078920185565,32.90789031982422,0.9924563765525818,2.2445178031921387,False,True,True
14296,9960.291015625,0.4504712224006653,9103.1787109375,10388.8466796875,324.1311950683594,0.675000011920929,0.5,306.9070129394531,325.9562683105469,0.9536336064338684,0.6499999761581421,290.3479919433594,0.7013781070709229,0.6071433424949646,0.0942347645759582,0.1534535139799118,153.45350646972656,0.9989335536956788,1.040260910987854,True,False,True
14303,684.8955688476562,0.7564898729324341,364.085693359375,776.5555419921875,149.9217987060547,0.975000023841858,0.4250000119209289,138.7904052734375,149.77536010742188,1.0617682933807373,0.5249999761581421,125.67272186279295,0.4035329520702362,0.4148873090744018,0.0113543570041656,0.0589859262108802,58.98592376708984,0.999791979789734,1.7729219198226929,False,True,True
14313,3143.159423828125,0.1025170683860778,11592.39453125,1316.2979736328125,227.28610229492188,0.8500000238418579,0.4250000119209289,113.21489715576172,311.1383056640625,0.8235315680503845,0.4749999940395355,207.33087158203125,0.249058112502098,0.3843473196029663,0.1352892071008682,0.0481163337826728,48.1163330078125,0.6690690517425537,1.2276750802993774,False,True,True
14334,10632.2578125,0.4879549741744995,313.2992858886719,16325.4765625,319.7568054199219,1.100000023841858,0.8999999761581421,304.856201171875,318.8695068359375,0.9902681708335876,0.675000011920929,277.7914733886719,0.7800546884536743,0.5938228368759155,0.1862318515777588,0.2743705809116363,274.3705749511719,1.0013371706008911,2.086512804031372,True,False,True
14337,12911.45703125,0.3478759527206421,3737.846435546875,14894.9404296875,319.56219482421875,0.975000023841858,0.675000011920929,284.5552978515625,319.2095642089844,0.8213080763816833,0.4749999940395355,219.7395477294922,0.6164678335189819,0.3981253504753113,0.2183424830436706,0.1920748353004455,192.0748291015625,0.999278962612152,2.252815961837769,True,False,True
14338,629.092529296875,0.6992288827896118,2467.860595703125,449.7004699707031,223.7509002685547,0.800000011920929,0.2000000029802322,120.65740203857422,222.816650390625,0.8868590593338013,0.3000000119209289,146.10903930664062,0.1348122060298919,0.2218176573514938,0.0870054513216018,0.0241314824670553,24.131481170654297,0.9598035216331482,2.41575026512146,False,True,True
14339,1128.01123046875,0.5382720828056335,7083.4765625,546.9901733398438,261.8637084960937,0.449999988079071,0.1000000014901161,202.80160522460935,260.4403381347656,0.6432152390480042,0.3000000119209289,144.8067626953125,0.1721010655164718,0.2593256831169128,0.0872246176004409,0.0202801618725061,20.280160903930664,0.9795932769775392,1.4509814977645874,False,True,True
14340,858.4908447265625,0.5905412435531616,188.41574096679688,923.8639526367188,150.4705047607422,0.675000011920929,0.4749999940395355,87.260986328125,162.5457305908203,0.5357592105865479,0.3000000119209289,89.89151763916016,0.4080924689769745,0.3096669018268585,0.0984255671501159,0.0414489693939685,41.44896697998047,0.7585352063179016,1.9422444105148315,False,True,True
14347,419.5464477539063,0.8478891849517822,1128.3560791015625,330.9452514648437,198.14089965820312,0.6499999761581421,0.3000000119209289,137.61619567871094,198.61773681640625,0.6324412822723389,0.4000000059604645,143.38247680664062,0.320555567741394,0.4565809965133667,0.1360254287719726,0.0412848591804504,41.28485870361328,0.9958890080451964,1.3296716213226318,False,True,True
14350,11160.3408203125,0.4141200184822082,824.8555297851562,13064.2451171875,285.4208984375,0.800000011920929,0.699999988079071,278.7578125,282.8752746582031,0.71346515417099,0.449999988079071,232.8474578857422,0.8545733094215393,0.5191779732704163,0.335395336151123,0.1951304674148559,195.1304626464844,1.0000234842300415,1.810588002204895,True,False,True
14352,796.4310302734375,0.7869806885719299,316.6148376464844,856.4080200195312,207.0637969970703,0.824999988079071,0.625,88.65879821777344,195.5225830078125,0.7322137951850891,0.4000000059604645,103.95654296875,0.3243722915649414,0.2904537618160248,0.0339185297489166,0.0554117523133754,55.41175079345703,0.99407958984375,2.759441375732422,False,True,True
14353,251.35113525390625,0.9374672174453736,1087.9854736328125,146.77182006835938,220.46690368652344,0.675000011920929,0.449999988079071,122.57630157470705,268.9103698730469,0.6918550133705139,0.4000000059604645,130.02186584472656,0.3706566989421844,0.279546320438385,0.0911103785037994,0.0551593378186225,55.15933609008789,0.6621503829956055,1.4841700792312622,False,True,True
14355,906.6390991210938,0.6765156984329224,1995.2392578125,800.4341430664062,163.39340209960938,0.6499999761581421,0.4000000059604645,127.7936019897461,158.51263427734375,0.5310693979263306,0.3000000119209289,86.4017562866211,0.4813060164451599,0.3079134821891784,0.1733925342559814,0.0511174462735652,51.1174430847168,0.9999675750732422,1.4245318174362185,False,True,True
