mae_mean,mae_std,mae_median,rmse_mean,rmse_std,rmse_median,r2_mean,r2_std,r2_median,isc_error_abs_mean,isc_error_abs_median,voc_error_abs_mean,voc_error_abs_median,voc_prediction_rate,run_name,architecture,exp_id,seed
5.6567974153098115,5.574973045051722,3.9225472228537512,7.813342825841509,7.5507878857504505,5.424250618910483,0.981209420375223,0.3513639130889901,0.9961320864064747,0.932928614169924,0.7256153838752653,0.003139032833832527,0.0005760955400138101,0.6358762611967633,Conv-Dilated-NoAttn_seed42,conv,Conv-Dilated-NoAttn,42
5.429991268674622,5.292259879572441,3.7328038091932285,7.523212837628001,7.184874482125116,5.228462119677002,0.9847693055248493,0.039131847944649065,0.9964271067500793,1.4968895241332187,1.2992680180759635,0.007295119649368455,0.0006056958009140745,0.7002297472779943,Conv-NoAttn_seed123,conv,Conv-NoAttn,123
5.6567974153098115,5.574973045051722,3.9225472228537512,7.813342825841509,7.5507878857504505,5.424250618910483,0.981209420375223,0.3513639130889901,0.9961320864064747,0.932928614169924,0.7256153838752653,0.003139032833832527,0.0005760955400138101,0.6358762611967633,Conv-NoAttn_seed42,conv,Conv-NoAttn,42
6.076464994785689,5.416735184839252,4.455601411330065,7.908562191189844,7.299135973849644,5.59328609487466,0.9836398557439241,0.04319165008081641,0.995988172788844,2.2891584227703454,2.1847197649758527,0.0017362784869370132,0.0005774044613597873,0.5965770985249559,TCN-DilatedConv-NoAttn_seed123,tcn,TCN-DilatedConv-NoAttn,123
5.952796992726513,6.156019169861784,4.02530709962636,8.015244734548451,8.15509286931426,5.307601749516924,0.9792236139059454,0.3634186189232031,0.9962956576747686,0.9978863829966732,0.8258710385484846,0.018548611667715157,0.0030395823031972857,0.9970363957244182,TCN-DilatedConv-NoAttn_seed42,tcn,TCN-DilatedConv-NoAttn,42
5.98838845548223,5.13022074970424,4.506319009790673,7.9510996384312564,6.929102622559148,5.906983531543139,0.9843898103952545,0.042257260380407814,0.9954002469600658,1.9076713421144744,1.7740644534524108,0.012459724811278388,0.0013196371581454258,0.9817527970165157,TCN-DilatedConv-NoAttn_seed456,tcn,TCN-DilatedConv-NoAttn,456
