step,hp_metric,lr-AdamW,val_mse,val_mono,val_convex,val_excurv,val_loss,epoch,train_mse,train_mono,train_convex,train_excurv,train_loss,test_loss,test/stats/mae_mean,test/stats/mae_std,test/stats/mae_median,test/stats/rmse_mean,test/stats/rmse_std,test/stats/rmse_median,test/stats/r2_mean,test/stats/r2_std,test/stats/r2_median,test/stats/isc_error_abs_mean,test/stats/isc_error_abs_median,test/stats/voc_error_abs_mean,test/stats/voc_error_abs_median,test/stats/voc_prediction_rate
7274,,0.005538320634514093,,,,,,,,,,,,,,,,,,,,,,,,,,
7299,,0.005538109689950943,,,,,,,,,,,,,,,,,,,,,,,,,,
7324,,0.005537895485758781,,,,,,,,,,,,,,,,,,,,,,,,,,
7349,,0.005537678021937609,,,,,,,,,,,,,,,,,,,,,,,,,,
7374,,0.005537457764148712,,,,,,,,,,,,,,,,,,,,,,,,,,
7399,,0.0055372342467308044,,,,,,,,,,,,,,,,,,,,,,,,,,
7424,,0.005537007469683886,,,,,,,,,,,,,,,,,,,,,,,,,,
7449,,0.005536777898669243,,,,,,,,,,,,,,,,,,,,,,,,,,
7474,,0.005536545068025589,,,,,,,,,,,,,,,,,,,,,,,,,,
7499,,0.005536309443414211,,,,,,,,,,,,,,,,,,,,,,,,,,
7524,,0.005536070093512535,,,,,,,,,,,,,,,,,,,,,,,,,,
7549,,0.005535828415304422,,,,,,,,,,,,,,,,,,,,,,,,,,
7574,,0.005535583011806011,,,,,,,,,,,,,,,,,,,,,,,,,,
7599,,0.005535334814339876,,,,,,,,,,,,,,,,,,,,,,,,,,
7624,,0.00553508335724473,,,,,,,,,,,,,,,,,,,,,,,,,,
7649,,0.00553482910618186,,,,,,,,,,,,,,,,,,,,,,,,,,
7674,,0.005534571595489979,,,,,,,,,,,,,,,,,,,,,,,,,,
7699,,0.0055343108251690865,,,,,,,,,,,,,,,,,,,,,,,,,,
7724,,0.00553404726088047,,,,,,,,,,,,,,,,,,,,,,,,,,
7749,,0.005533780436962843,,,,,,,,,,,,,,,,,,,,,,,,,,
7774,,0.0055335103534162045,,,,,,,,,,,,,,,,,,,,,,,,,,
7799,,0.005533237475901842,,,,,,,,,,,,,,,,,,,,,,,,,,
7824,,0.005532961338758469,,,,,,,,,,,,,,,,,,,,,,,,,,
7849,,0.005532682407647371,,,,,,,,,,,,,,,,,,,,,,,,,,
7874,,0.0055323997512459755,,,,,,,,,,,,,,,,,,,,,,,,,,
7899,,0.005532114766538143,,,,,,,,,,,,,,,,,,,,,,,,,,
7924,,0.005531826056540012,,,,,,,,,,,,,,,,,,,,,,,,,,
7949,,0.005531534552574158,,,,,,,,,,,,,,,,,,,,,,,,,,
7974,,0.005531239788979292,,,,,,,,,,,,,,,,,,,,,,,,,,
7979,,,0.017448175698518753,0.00016406098438892514,0.07842230051755905,0.002860421547666192,0.017520751804113388,9.0,0.019964806735515594,6.325892900349572e-05,0.06982453912496567,0.002452974673360586,0.01993948593735695,,,,,,,,,,,,,,,
7999,,0.005530942231416702,,,,,,,,,,,,,,,,,,,,,,,,,,
8024,,0.0055306414142251015,,,,,,,,,,,,,,,,,,,,,,,,,,
8049,,0.005530337803065777,,,,,,,,,,,,,,,,,,,,,,,,,,
8074,,0.005530030466616154,,,,,,,,,,,,,,,,,,,,,,,,,,
8099,,0.005529720801860094,,,,,,,,,,,,,,,,,,,,,,,,,,
8124,,0.005529407411813736,,,,,,,,,,,,,,,,,,,,,,,,,,
8149,,0.005529091227799654,,,,,,,,,,,,,,,,,,,,,,,,,,
8174,,0.005528771784156561,,,,,,,,,,,,,,,,,,,,,,,,,,
8199,,0.005528449546545744,,,,,,,,,,,,,,,,,,,,,,,,,,
8224,,0.005528124049305916,,,,,,,,,,,,,,,,,,,,,,,,,,
8249,,0.005527795292437077,,,,,,,,,,,,,,,,,,,,,,,,,,
8274,,0.0055274637416005135,,,,,,,,,,,,,,,,,,,,,,,,,,
8299,,0.005527128931134939,,,,,,,,,,,,,,,,,,,,,,,,,,
8324,,0.005526791326701641,,,,,,,,,,,,,,,,,,,,,,,,,,
8349,,0.005526450462639332,,,,,,,,,,,,,,,,,,,,,,,,,,
8374,,0.005526106338948011,,,,,,,,,,,,,,,,,,,,,,,,,,
8399,,0.005525759421288967,,,,,,,,,,,,,,,,,,,,,,,,,,
8424,,0.005525409244000912,,,,,,,,,,,,,,,,,,,,,,,,,,
8449,,0.005525055807083845,,,,,,,,,,,,,,,,,,,,,,,,,,
8474,,0.005524699576199055,,,,,,,,,,,,,,,,,,,,,,,,,,
8499,,0.005524340085685253,,,,,,,,,,,,,,,,,,,,,,,,,,
8524,,0.005523977801203728,,,,,,,,,,,,,,,,,,,,,,,,,,
8549,,0.005523611791431904,,,,,,,,,,,,,,,,,,,,,,,,,,
8574,,0.005523243453353643,,,,,,,,,,,,,,,,,,,,,,,,,,
8599,,0.005522871855646372,,,,,,,,,,,,,,,,,,,,,,,,,,
8624,,0.005522496998310089,,,,,,,,,,,,,,,,,,,,,,,,,,
8649,,0.005522118881344795,,,,,,,,,,,,,,,,,,,,,,,,,,
8674,,0.0055217379704117775,,,,,,,,,,,,,,,,,,,,,,,,,,
8699,,0.005521353799849749,,,,,,,,,,,,,,,,,,,,,,,,,,
8724,,0.005520966835319996,,,,,,,,,,,,,,,,,,,,,,,,,,
8749,,0.005520576611161232,,,,,,,,,,,,,,,,,,,,,,,,,,
8774,,0.005520183127373457,,,,,,,,,,,,,,,,,,,,,,,,,,
8777,,,0.018003789708018303,2.0347024474176578e-05,0.060266558080911636,0.001516804564744234,0.017960326746106148,10.0,0.01910260133445263,5.620498995995149e-05,0.06942661106586456,0.002487870631739497,0.019092869013547897,,,,,,,,,,,,,,,
8799,,0.005519786849617958,,,,,,,,,,,,,,,,,,,,,,,,,,
8824,,0.005519387777894735,,,,,,,,,,,,,,,,,,,,,,,,,,
8849,,0.005518984980881214,,,,,,,,,,,,,,,,,,,,,,,,,,
8874,,0.005518579389899969,,,,,,,,,,,,,,,,,,,,,,,,,,
8899,,0.005518171004951,,,,,,,,,,,,,,,,,,,,,,,,,,
8924,,0.005517758894711733,,,,,,,,,,,,,,,,,,,,,,,,,,
8949,,0.005517344456166029,,,,,,,,,,,,,,,,,,,,,,,,,,
8974,,0.005516926292330027,,,,,,,,,,,,,,,,,,,,,,,,,,
8999,,0.0055165053345263,,,,,,,,,,,,,,,,,,,,,,,,,,
9024,,0.00551608158275485,,,,,,,,,,,,,,,,,,,,,,,,,,
9049,,0.005515654571354389,,,,,,,,,,,,,,,,,,,,,,,,,,
9074,,0.005515224300324917,,,,,,,,,,,,,,,,,,,,,,,,,,
9099,,0.005514791235327721,,,,,,,,,,,,,,,,,,,,,,,,,,
9124,,0.005514354910701513,,,,,,,,,,,,,,,,,,,,,,,,,,
9149,,0.005513915326446295,,,,,,,,,,,,,,,,,,,,,,,,,,
9174,,0.005513472948223352,,,,,,,,,,,,,,,,,,,,,,,,,,
9199,,0.005513027310371399,,,,,,,,,,,,,,,,,,,,,,,,,,
9224,,0.005512578878551722,,,,,,,,,,,,,,,,,,,,,,,,,,
9249,,0.005512127187103033,,,,,,,,,,,,,,,,,,,,,,,,,,
9274,,0.005511672236025333,,,,,,,,,,,,,,,,,,,,,,,,,,
9299,,0.00551121449097991,,,,,,,,,,,,,,,,,,,,,,,,,,
9324,,0.0055107539519667625,,,,,,,,,,,,,,,,,,,,,,,,,,
9349,,0.005510290153324604,,,,,,,,,,,,,,,,,,,,,,,,,,
9374,,0.005509823095053434,,,,,,,,,,,,,,,,,,,,,,,,,,
9399,,0.0055093527771532536,,,,,,,,,,,,,,,,,,,,,,,,,,
9424,,0.005508879665285349,,,,,,,,,,,,,,,,,,,,,,,,,,
9449,,0.00550840375944972,,,,,,,,,,,,,,,,,,,,,,,,,,
9474,,0.005507924593985081,,,,,,,,,,,,,,,,,,,,,,,,,,
9499,,0.00550744216889143,,,,,,,,,,,,,,,,,,,,,,,,,,
9524,,0.005506956949830055,,,,,,,,,,,,,,,,,,,,,,,,,,
9549,,0.005506468471139669,,,,,,,,,,,,,,,,,,,,,,,,,,
9574,,0.0055059767328202724,,,,,,,,,,,,,,,,,,,,,,,,,,
9575,,,0.01552392914891243,8.962048923422117e-06,0.07291298359632492,0.0026396845933049917,0.015604455955326557,11.0,0.018475152552127838,5.5371772759826854e-05,0.06931918859481812,0.0025287915486842394,0.01847780868411064,,,,,,,,,,,,,,,
9599,,0.005505482200533152,,,,,,,,,,,,,,,,,,,,,,,,,,
9624,,0.005504984874278307,,,,,,,,,,,,,,,,,,,,,,,,,,
9649,,0.005504484288394451,,,,,,,,,,,,,,,,,,,,,,,,,,
9674,,0.005503980442881584,,,,,,,,,,,,,,,,,,,,,,,,,,
9699,,0.005503473803400993,,,,,,,,,,,,,,,,,,,,,,,,,,
9724,,0.005502963904291391,,,,,,,,,,,,,,,,,,,,,,,,,,
9749,,0.005502450745552778,,,,,,,,,,,,,,,,,,,,,,,,,,
9774,,0.005501934792846441,,,,,,,,,,,,,,,,,,,,,,,,,,
9799,,0.0055014160461723804,,,,,,,,,,,,,,,,,,,,,,,,,,
9824,,0.0055008940398693085,,,,,,,,,,,,,,,,,,,,,,,,,,
9849,,0.005500368773937225,,,,,,,,,,,,,,,,,,,,,,,,,,
9874,,0.005499840714037418,,,,,,,,,,,,,,,,,,,,,,,,,,
9899,,0.0054993093945086,,,,,,,,,,,,,,,,,,,,,,,,,,
9924,,0.005498775281012058,,,,,,,,,,,,,,,,,,,,,,,,,,
9949,,0.005498237907886505,,,,,,,,,,,,,,,,,,,,,,,,,,
9974,,0.005497697275131941,,,,,,,,,,,,,,,,,,,,,,,,,,
9999,,0.005497153848409653,,,,,,,,,,,,,,,,,,,,,,,,,,
10024,,0.005496607627719641,,,,,,,,,,,,,,,,,,,,,,,,,,
10049,,0.005496058147400618,,,,,,,,,,,,,,,,,,,,,,,,,,
10074,,0.005495505407452583,,,,,,,,,,,,,,,,,,,,,,,,,,
10099,,0.005494949873536825,,,,,,,,,,,,,,,,,,,,,,,,,,
10124,,0.005494391079992056,,,,,,,,,,,,,,,,,,,,,,,,,,
10149,,0.005493829492479563,,,,,,,,,,,,,,,,,,,,,,,,,,
10174,,0.0054932646453380585,,,,,,,,,,,,,,,,,,,,,,,,,,
10199,,0.00549269700422883,,,,,,,,,,,,,,,,,,,,,,,,,,
10224,,0.005492126103490591,,,,,,,,,,,,,,,,,,,,,,,,,,
10249,,0.005491551943123341,,,,,,,,,,,,,,,,,,,,,,,,,,
10274,,0.005490974988788366,,,,,,,,,,,,,,,,,,,,,,,,,,
10299,,0.005490395240485668,,,,,,,,,,,,,,,,,,,,,,,,,,
10324,,0.005489812232553959,,,,,,,,,,,,,,,,,,,,,,,,,,
10349,,0.0054892259649932384,,,,,,,,,,,,,,,,,,,,,,,,,,
10373,,,0.0171186700463295,3.2832801935001044e-06,0.07027177512645721,0.0016922526992857456,0.017144586890935898,12.0,0.017732111737132072,5.130603676661849e-05,0.0690566822886467,0.002547918353229761,0.017748506739735603,,,,,,,,,,,,,,,
10374,,0.005488636903464794,,,,,,,,,,,,,,,,,,,,,,,,,,
10399,,0.005488044582307339,,,,,,,,,,,,,,,,,,,,,,,,,,
10424,,0.005487449467182159,,,,,,,,,,,,,,,,,,,,,,,,,,
10449,,0.005486851092427969,,,,,,,,,,,,,,,,,,,,,,,,,,
10474,,0.005486249923706055,,,,,,,,,,,,,,,,,,,,,,,,,,
10499,,0.005485645495355129,,,,,,,,,,,,,,,,,,,,,,,,,,
10524,,0.00548503827303648,,,,,,,,,,,,,,,,,,,,,,,,,,
10549,,0.0054844277910888195,,,,,,,,,,,,,,,,,,,,,,,,,,
10574,,0.005483814515173435,,,,,,,,,,,,,,,,,,,,,,,,,,
10599,,0.00548319797962904,,,,,,,,,,,,,,,,,,,,,,,,,,
10624,,0.0054825786501169205,,,,,,,,,,,,,,,,,,,,,,,,,,
10649,,0.00548195606097579,,,,,,,,,,,,,,,,,,,,,,,,,,
10674,,0.005481330677866936,,,,,,,,,,,,,,,,,,,,,,,,,,
10699,,0.00548070203512907,,,,,,,,,,,,,,,,,,,,,,,,,,
10724,,0.005480070132762194,,,,,,,,,,,,,,,,,,,,,,,,,,
10749,,0.005479435436427593,,,,,,,,,,,,,,,,,,,,,,,,,,
10774,,0.005478797946125269,,,,,,,,,,,,,,,,,,,,,,,,,,
10799,,0.0054781571961939335,,,,,,,,,,,,,,,,,,,,,,,,,,
10824,,0.005477513652294874,,,,,,,,,,,,,,,,,,,,,,,,,,
10849,,0.005476866848766804,,,,,,,,,,,,,,,,,,,,,,,,,,
10874,,0.005476216785609722,,,,,,,,,,,,,,,,,,,,,,,,,,
10899,,0.005475563928484917,,,,,,,,,,,,,,,,,,,,,,,,,,
10924,,0.005474908277392387,,,,,,,,,,,,,,,,,,,,,,,,,,
10949,,0.005474249366670847,,,,,,,,,,,,,,,,,,,,,,,,,,
10974,,0.005473587196320295,,,,,,,,,,,,,,,,,,,,,,,,,,
10999,,0.00547292223200202,,,,,,,,,,,,,,,,,,,,,,,,,,
11024,,0.005472254473716021,,,,,,,,,,,,,,,,,,,,,,,,,,
11049,,0.00547158345580101,,,,,,,,,,,,,,,,,,,,,,,,,,
11074,,0.005470909643918276,,,,,,,,,,,,,,,,,,,,,,,,,,
11099,,0.00547023257240653,,,,,,,,,,,,,,,,,,,,,,,,,,
11124,,0.005469552241265774,,,,,,,,,,,,,,,,,,,,,,,,,,
11149,,0.005468869116157293,,,,,,,,,,,,,,,,,,,,,,,,,,
11171,,,0.01588326133787632,3.0933548259781674e-05,0.07150684297084808,0.0028385412879288197,0.015951670706272125,13.0,0.017399132251739502,5.254046118352562e-05,0.06899947673082352,0.0025791157968342304,0.01742219179868698,,,,,,,,,,,,,,,
11174,,0.005468183197081089,,,,,,,,,,,,,,,,,,,,,,,,,,
11199,,0.0054674940183758736,,,,,,,,,,,,,,,,,,,,,,,,,,
11224,,0.005466802045702934,,,,,,,,,,,,,,,,,,,,,,,,,,
11249,,0.005466106813400984,,,,,,,,,,,,,,,,,,,,,,,,,,
11274,,0.0054654087871313095,,,,,,,,,,,,,,,,,,,,,,,,,,
11299,,0.005464707501232624,,,,,,,,,,,,,,,,,,,,,,,,,,
11324,,0.005464003421366215,,,,,,,,,,,,,,,,,,,,,,,,,,
11349,,0.005463296081870794,,,,,,,,,,,,,,,,,,,,,,,,,,
11374,,0.00546258594840765,,,,,,,,,,,,,,,,,,,,,,,,,,
11399,,0.005461873020976782,,,,,,,,,,,,,,,,,,,,,,,,,,
11424,,0.005461156368255615,,,,,,,,,,,,,,,,,,,,,,,,,,
11449,,0.005460437387228012,,,,,,,,,,,,,,,,,,,,,,,,,,
11474,,0.005459715146571398,,,,,,,,,,,,,,,,,,,,,,,,,,
11499,,0.005458989646285772,,,,,,,,,,,,,,,,,,,,,,,,,,
11524,,0.005458261352032423,,,,,,,,,,,,,,,,,,,,,,,,,,
11549,,0.00545753026381135,,,,,,,,,,,,,,,,,,,,,,,,,,
11574,,0.0054567959159612656,,,,,,,,,,,,,,,,,,,,,,,,,,
11599,,0.005456058774143457,,,,,,,,,,,,,,,,,,,,,,,,,,
11624,,0.005455318372696638,,,,,,,,,,,,,,,,,,,,,,,,,,
11649,,0.005454575177282095,,,,,,,,,,,,,,,,,,,,,,,,,,
11674,,0.005453828722238541,,,,,,,,,,,,,,,,,,,,,,,,,,
11699,,0.0054530794732272625,,,,,,,,,,,,,,,,,,,,,,,,,,
11724,,0.0054523274302482605,,,,,,,,,,,,,,,,,,,,,,,,,,
11749,,0.005451572127640247,,,,,,,,,,,,,,,,,,,,,,,,,,
11774,,0.005450813565403223,,,,,,,,,,,,,,,,,,,,,,,,,,
11799,,0.005450052209198475,,,,,,,,,,,,,,,,,,,,,,,,,,
11824,,0.005449288059026003,,,,,,,,,,,,,,,,,,,,,,,,,,
11849,,0.00544852064922452,,,,,,,,,,,,,,,,,,,,,,,,,,
11874,,0.005447750445455313,,,,,,,,,,,,,,,,,,,,,,,,,,
11899,,0.005446977447718382,,,,,,,,,,,,,,,,,,,,,,,,,,
11924,,0.00544620119035244,,,,,,,,,,,,,,,,,,,,,,,,,,
11949,,0.005445421673357487,,,,,,,,,,,,,,,,,,,,,,,,,,
11969,,,0.015436883084475994,5.804611191706499e-06,0.06342794001102448,0.0013417749432846904,0.015458735637366772,14.0,0.017047572880983353,5.3006104280939326e-05,0.06880752742290497,0.002580736530944705,0.017076747491955757,,,,,,,,,,,,,,,
11974,,0.00544463936239481,,,,,,,,,,,,,,,,,,,,,,,,,,
11999,,0.005443854257464409,,,,,,,,,,,,,,,,,,,,,,,,,,
12024,,0.005443065892904997,,,,,,,,,,,,,,,,,,,,,,,,,,
12049,,0.005442274734377861,,,,,,,,,,,,,,,,,,,,,,,,,,
12074,,0.005441480316221714,,,,,,,,,,,,,,,,,,,,,,,,,,
12099,,0.005440683104097843,,,,,,,,,,,,,,,,,,,,,,,,,,
12124,,0.0054398830980062485,,,,,,,,,,,,,,,,,,,,,,,,,,
12149,,0.005439079832285643,,,,,,,,,,,,,,,,,,,,,,,,,,
12174,,0.005438273772597313,,,,,,,,,,,,,,,,,,,,,,,,,,
12199,,0.005437464453279972,,,,,,,,,,,,,,,,,,,,,,,,,,
12224,,0.005436652339994907,,,,,,,,,,,,,,,,,,,,,,,,,,
12249,,0.005435837432742119,,,,,,,,,,,,,,,,,,,,,,,,,,
12274,,0.005435019265860319,,,,,,,,,,,,,,,,,,,,,,,,,,
12299,,0.005434198305010796,,,,,,,,,,,,,,,,,,,,,,,,,,
12324,,0.005433374084532261,,,,,,,,,,,,,,,,,,,,,,,,,,
12349,,0.005432547070086002,,,,,,,,,,,,,,,,,,,,,,,,,,
12374,,0.00543171726167202,,,,,,,,,,,,,,,,,,,,,,,,,,
12399,,0.005430884193629026,,,,,,,,,,,,,,,,,,,,,,,,,,
12424,,0.005430047865957022,,,,,,,,,,,,,,,,,,,,,,,,,,
12449,,0.0054292092099785805,,,,,,,,,,,,,,,,,,,,,,,,,,
12474,,0.005428367294371128,,,,,,,,,,,,,,,,,,,,,,,,,,
12499,,0.0054275221191346645,,,,,,,,,,,,,,,,,,,,,,,,,,
12524,,0.0054266746155917645,,,,,,,,,,,,,,,,,,,,,,,,,,
12549,,0.005425823386758566,,,,,,,,,,,,,,,,,,,,,,,,,,
12574,,0.005424969829618931,,,,,,,,,,,,,,,,,,,,,,,,,,
12599,,0.005424113012850285,,,,,,,,,,,,,,,,,,,,,,,,,,
12624,,0.0054232534021139145,,,,,,,,,,,,,,,,,,,,,,,,,,
12649,,0.005422390531748533,,,,,,,,,,,,,,,,,,,,,,,,,,
12674,,0.005421524867415428,,,,,,,,,,,,,,,,,,,,,,,,,,
12699,,0.005420656409114599,,,,,,,,,,,,,,,,,,,,,,,,,,
12724,,0.005419784691184759,,,,,,,,,,,,,,,,,,,,,,,,,,
12749,,0.005418910179287195,,,,,,,,,,,,,,,,,,,,,,,,,,
12767,,,0.016956042498350143,4.8339883505832404e-05,0.05952060967683792,0.0016841698670759797,0.016931600868701935,15.0,0.01641169562935829,4.79729387734551e-05,0.06868450343608856,0.002587265335023403,0.016452983021736145,,,,,,,,,,,,,,,
12774,,0.00541803240776062,,,,,,,,,,,,,,,,,,,,,,,,,,
12799,,0.005417151842266321,,,,,,,,,,,,,,,,,,,,,,,,,,
12824,,0.005416268482804298,,,,,,,,,,,,,,,,,,,,,,,,,,
12849,,0.0054153818637132645,,,,,,,,,,,,,,,,,,,,,,,,,,
12874,,0.005414492916315794,,,,,,,,,,,,,,,,,,,,,,,,,,
12899,,0.005413600243628025,,,,,,,,,,,,,,,,,,,,,,,,,,
12924,,0.00541270524263382,,,,,,,,,,,,,,,,,,,,,,,,,,
12949,,0.005411806982010603,,,,,,,,,,,,,,,,,,,,,,,,,,
12974,,0.005410905461758375,,,,,,,,,,,,,,,,,,,,,,,,,,
12999,,0.005410001613199711,,,,,,,,,,,,,,,,,,,,,,,,,,
13024,,0.005409094505012035,,,,,,,,,,,,,,,,,,,,,,,,,,
13049,,0.005408184137195349,,,,,,,,,,,,,,,,,,,,,,,,,,
13074,,0.005407271441072226,,,,,,,,,,,,,,,,,,,,,,,,,,
13099,,0.005406355485320091,,,,,,,,,,,,,,,,,,,,,,,,,,
13124,,0.005405436269938946,,,,,,,,,,,,,,,,,,,,,,,,,,
13149,,0.0054045142605900764,,,,,,,,,,,,,,,,,,,,,,,,,,
13174,,0.005403589457273483,,,,,,,,,,,,,,,,,,,,,,,,,,
13199,,0.005402661859989166,,,,,,,,,,,,,,,,,,,,,,,,,,
13224,,0.005401731003075838,,,,,,,,,,,,,,,,,,,,,,,,,,
13249,,0.005400797352194786,,,,,,,,,,,,,,,,,,,,,,,,,,
13274,,0.00539986090734601,,,,,,,,,,,,,,,,,,,,,,,,,,
13299,,0.0053989216685295105,,,,,,,,,,,,,,,,,,,,,,,,,,
13324,,0.005397979170084,,,,,,,,,,,,,,,,,,,,,,,,,,
13349,,0.005397033412009478,,,,,,,,,,,,,,,,,,,,,,,,,,
13374,,0.005396085325628519,,,,,,,,,,,,,,,,,,,,,,,,,,
13399,,0.005395133979618549,,,,,,,,,,,,,,,,,,,,,,,,,,
13424,,0.005394179839640856,,,,,,,,,,,,,,,,,,,,,,,,,,
13449,,0.005393222440034151,,,,,,,,,,,,,,,,,,,,,,,,,,
13474,,0.00539226271212101,,,,,,,,,,,,,,,,,,,,,,,,,,
13499,,0.00539129925891757,,,,,,,,,,,,,,,,,,,,,,,,,,
13524,,0.005390333477407694,,,,,,,,,,,,,,,,,,,,,,,,,,
13549,,0.0053893644362688065,,,,,,,,,,,,,,,,,,,,,,,,,,
13565,,,0.01502557098865509,1.974441147467587e-06,0.06562384217977524,0.0018210631096735597,0.015071401372551918,16.0,0.015974154695868492,4.806737706530839e-05,0.06864844262599945,0.0026231962256133556,0.01602437160909176,,,,,,,,,,,,,,,
13574,,0.005388392601162195,,,,,,,,,,,,,,,,,,,,,,,,,,
13599,,0.00538741797208786,,,,,,,,,,,,,,,,,,,,,,,,,,
13624,,0.005386440549045801,,,,,,,,,,,,,,,,,,,,,,,,,,
13649,,0.005385459866374731,,,,,,,,,,,,,,,,,,,,,,,,,,
13674,,0.005384476389735937,,,,,,,,,,,,,,,,,,,,,,,,,,
13699,,0.005383489653468132,,,,,,,,,,,,,,,,,,,,,,,,,,
13724,,0.00538250058889389,,,,,,,,,,,,,,,,,,,,,,,,,,
13749,,0.005381508264690638,,,,,,,,,,,,,,,,,,,,,,,,,,
13774,,0.005380513146519661,,,,,,,,,,,,,,,,,,,,,,,,,,
13799,,0.005379514768719673,,,,,,,,,,,,,,,,,,,,,,,,,,
13824,,0.0053785135969519615,,,,,,,,,,,,,,,,,,,,,,,,,,
13849,,0.005377509631216526,,,,,,,,,,,,,,,,,,,,,,,,,,
13874,,0.005376502871513367,,,,,,,,,,,,,,,,,,,,,,,,,,
13899,,0.0053754933178424835,,,,,,,,,,,,,,,,,,,,,,,,,,
13924,,0.005374480504542589,,,,,,,,,,,,,,,,,,,,,,,,,,
13949,,0.005373464897274971,,,,,,,,,,,,,,,,,,,,,,,,,,
13974,,0.005372446030378342,,,,,,,,,,,,,,,,,,,,,,,,,,
13999,,0.005371424835175276,,,,,,,,,,,,,,,,,,,,,,,,,,
14024,,0.005370400380343199,,,,,,,,,,,,,,,,,,,,,,,,,,
14049,,0.005369373131543398,,,,,,,,,,,,,,,,,,,,,,,,,,
14074,,0.005368343088775873,,,,,,,,,,,,,,,,,,,,,,,,,,
14099,,0.005367309786379337,,,,,,,,,,,,,,,,,,,,,,,,,,
14124,,0.005366273690015078,,,,,,,,,,,,,,,,,,,,,,,,,,
14149,,0.005365234799683094,,,,,,,,,,,,,,,,,,,,,,,,,,
14174,,0.005364193115383387,,,,,,,,,,,,,,,,,,,,,,,,,,
14199,,0.005363148637115955,,,,,,,,,,,,,,,,,,,,,,,,,,
14224,,0.005362100899219513,,,,,,,,,,,,,,,,,,,,,,,,,,
14249,,0.005361050367355347,,,,,,,,,,,,,,,,,,,,,,,,,,
14274,,0.005359997041523457,,,,,,,,,,,,,,,,,,,,,,,,,,
14299,,0.005358940921723843,,,,,,,,,,,,,,,,,,,,,,,,,,
14324,,0.0053578815422952175,,,,,,,,,,,,,,,,,,,,,,,,,,
14349,,0.0053568193688988686,,,,,,,,,,,,,,,,,,,,,,,,,,
14363,,,0.016174783930182457,4.3796120735350996e-05,0.06646694988012314,0.001815118477679789,0.016201991587877274,17.0,0.015691261738538742,4.828286182601005e-05,0.0685543343424797,0.0026524581480771303,0.015746984630823135,,,,,,,,,,,,,,,
14374,,0.005355754401534796,,,,,,,,,,,,,,,,,,,,,,,,,,
14399,,0.005354686640202999,,,,,,,,,,,,,,,,,,,,,,,,,,
14424,,0.005353615619242191,,,,,,,,,,,,,,,,,,,,,,,,,,
14449,,0.005352542269974947,,,,,,,,,,,,,,,,,,,,,,,,,,
14474,,0.0053514656610786915,,,,,,,,,,,,,,,,,,,,,,,,,,
14499,,0.005350386258214712,,,,,,,,,,,,,,,,,,,,,,,,,,
14524,,0.005349304061383009,,,,,,,,,,,,,,,,,,,,,,,,,,
14549,,0.005348218604922295,,,,,,,,,,,,,,,,,,,,,,,,,,
14574,,0.005347130820155144,,,,,,,,,,,,,,,,,,,,,,,,,,
14599,,0.005346039775758982,,,,,,,,,,,,,,,,,,,,,,,,,,
14624,,0.005344945937395096,,,,,,,,,,,,,,,,,,,,,,,,,,
14649,,0.005343849305063486,,,,,,,,,,,,,,,,,,,,,,,,,,
14674,,0.005342749413102865,,,,,,,,,,,,,,,,,,,,,,,,,,
14699,,0.005341647192835808,,,,,,,,,,,,,,,,,,,,,,,,,,
14724,,0.005340541712939739,,,,,,,,,,,,,,,,,,,,,,,,,,
14749,,0.005339433439075947,,,,,,,,,,,,,,,,,,,,,,,,,,
14774,,0.0053383223712444305,,,,,,,,,,,,,,,,,,,,,,,,,,
14799,,0.00533720850944519,,,,,,,,,,,,,,,,,,,,,,,,,,
14824,,0.005336091388016939,,,,,,,,,,,,,,,,,,,,,,,,,,
14849,,0.005334971938282251,,,,,,,,,,,,,,,,,,,,,,,,,,
14874,,0.005333849228918552,,,,,,,,,,,,,,,,,,,,,,,,,,
14899,,0.00533272372558713,,,,,,,,,,,,,,,,,,,,,,,,,,
14924,,0.005331595428287983,,,,,,,,,,,,,,,,,,,,,,,,,,
14949,,0.0053304643370211124,,,,,,,,,,,,,,,,,,,,,,,,,,
14974,,0.005329329986125231,,,,,,,,,,,,,,,,,,,,,,,,,,
14999,,0.005328193306922913,,,,,,,,,,,,,,,,,,,,,,,,,,
15024,,0.005327053368091583,,,,,,,,,,,,,,,,,,,,,,,,,,
15049,,0.005325911100953817,,,,,,,,,,,,,,,,,,,,,,,,,,
15074,,0.00532476557418704,,,,,,,,,,,,,,,,,,,,,,,,,,
15099,,0.0053236172534525394,,,,,,,,,,,,,,,,,,,,,,,,,,
15124,,0.005322465673089027,,,,,,,,,,,,,,,,,,,,,,,,,,
15149,,0.005321311764419079,,,,,,,,,,,,,,,,,,,,,,,,,,
15161,,,0.013903554528951645,5.976995907985838e-06,0.07391755282878876,0.0029007582925260067,0.01402411237359047,18.0,0.015334896743297577,4.664686639443971e-05,0.06845035403966904,0.002649112371727824,0.01539718545973301,,,,,,,,,,,,,,,
15174,,0.005320155061781406,,,,,,,,,,,,,,,,,,,,,,,,,,
15199,,0.005318995099514723,,,,,,,,,,,,,,,,,,,,,,,,,,
15224,,0.005317832343280315,,,,,,,,,,,,,,,,,,,,,,,,,,
15249,,0.005316666793078184,,,,,,,,,,,,,,,,,,,,,,,,,,
