isc,Voc,FF,PCE
229.4487485088,0.891531520160483,0.286330305380687,5.52079927364652
221.391760486315,0.891736637123239,0.489375389049884,9.54328509543864
211.146285400564,1.35945541528884,0.388469690732276,11.0237455321462
168.951491678998,0.850221108546989,0.768142703223645,11.1484965979832
322.714277599341,1.15301770069556,0.395958191554638,15.428670042048
353.558810568161,0.995048132864432,0.308966517157547,10.5557702538171
248.458761934968,0.670447476897999,0.269117371263973,3.70220690267781
358.377772591907,0.873153697541456,0.790287799332657,24.9557614589516
297.780187127353,0.938821604505786,0.30830296572654,6.63146950912533
344.570961232158,1.14511448722364,0.485692652400516,19.2648140846285
249.557417225758,0.561809878040493,0.649834610822229,9.1203766274077
245.326469687925,0.834470049428677,0.579934323284855,11.8880891050857
142.971308965042,0.815799472901638,0.269946429153954,2.99380241696386
228.906360753242,0.732931115615131,0.438879954347111,7.54684648617861
309.628802638517,1.0008645595573,0.596713832141891,18.5095741022419
296.648135520294,1.09253259403989,0.518111269953578,16.7323797947301
161.403537399569,0.863713039176858,0.782360014762612,11.0685299270839
185.40310285502,0.884728259317239,0.542641247938973,8.70229112716706
213.110517552137,1.05111331320179,0.81949255368553,18.3033328591235
175.308971926242,0.836039538945015,0.208387256859284,2.64890872876334
359.486310147461,0.772848941207379,0.464404471831134,12.9876861498475
161.216314185739,1.19934303050921,0.587322899788577,11.4112644312476
299.460911099136,1.02883878653143,0.566553955637151,17.3822813797796
321.945270231597,0.765991255840629,0.401128267245327,9.82865729152925
298.317548177612,1.18148127892658,0.818509199478101,28.5912256640899
201.627687950465,0.705991020299297,0.759399965188307,10.8305632641823
328.778844129608,0.955736916708575,0.539670382887082,16.3821425771772
359.235289093593,0.828326864055816,0.53328921757389,13.6043842001827
177.511684334895,1.27964381803901,0.559116068766978,12.859777683841
135.532923710029,0.855747094062432,0.462539604718042,5.27375569671396
131.708438355996,1.00240381863219,0.444561692230343,5.67750083451164
346.646165026622,0.759546825357006,0.516062425593878,11.5889879461805
228.244377209274,0.319338018177083,0.353292667159778,2.24761880274474
176.569606903899,0.643977917370022,0.679875931707425,7.80167691871913
130.8324775115,1.31592791864761,0.81403602262871,14.4060658413655
298.128731810814,0.951220518289147,0.256366565487798,7.22975016908572
285.462884856809,1.09867843953721,0.53506804891608,17.1666806234527
166.872813063066,0.886464535355761,0.780889030543623,11.500480127285
121.372758841492,1.05522561749245,0.389253135410287,4.88182843835595
355.67380914225,0.586568854783728,0.379935588754572,7.97889575173538
227.608121009842,1.055448461552,0.704632717843406,16.9210325012828
301.840254934058,1.09037277838965,0.678774363211479,22.120216253185
313.163385893174,1.23828261326306,0.326025863829473,12.8273353021986
347.941249885245,0.915166926627943,0.280254812752921,9.08616499924834
251.389697638582,0.598390871973769,0.639728727238505,9.56912588462629
325.622495882279,0.591060528373414,0.730764590077342,13.998229367365
167.112439214082,0.866974435223216,0.599609009838258,8.46165706562392
353.747707379688,0.926385576769438,0.280751209413925,8.66416401671333
270.066215877047,0.725527346421006,0.610392468534598,12.0423126232172
340.444657775522,0.780777432398914,0.267798662419147,6.54666003673051
198.608555393517,0.925140803166278,0.351971135867924,6.42959782040036
337.043705757185,1.17096593453906,0.348640777494412,13.76182393503
357.114469912076,1.2195744346392,0.3787587918242,16.322517392822
189.715311340672,0.748626212907067,0.314291481449864,4.4748795900456
297.927950954101,1.33985054747126,0.70901486134631,27.8107151545451
158.91881433153,1.05786326781548,0.586286947213436,9.69882688272708
240.404521174235,0.840334485627007,0.362548831800533,7.16784537791919
329.385409882092,1.10827923758171,0.453666815794005,16.5184011338906
186.937928247483,0.892955869383434,0.500498636274046,8.34294937710399
153.191187100188,0.702491404239378,0.600976212108064,6.65745510792013
263.665461227586,0.773376493766598,0.506724700586629,10.3199617589782
334.198625424457,0.731833684538761,0.654051318881936,15.9790860736354
298.851586535274,0.974031862747242,0.516242137803289,14.6929485616206
213.274739372068,1.11741533200571,0.577260733244352,14.1694223850247
198.387114308497,0.615206281809481,0.437399685927153,5.10941867857269
215.50984037895,0.630302443554094,0.570998858822549,7.42880252852089
191.451905870047,0.992301363845527,0.64343658350414,12.2507215395888
226.368425085339,1.18113007295673,0.360711551813717,9.23605971014769
228.547461434054,1.01479738830914,0.375005515054081,8.67253490697949
305.402150419773,0.992733950365223,0.326135011295645,9.91036865856682
265.512457416811,1.35553558166165,0.56246291379246,20.6191274521552
134.932751820546,0.820057742569128,0.444715820948164,4.86805730933409
159.945029029638,1.14759653483068,0.394673772224869,7.30440688603298
251.851680729087,0.947459697034619,0.354256458431999,8.36859782170368
232.353175664909,0.839075182860959,0.284315668498189,5.42351393393823
227.520043916941,1.02987020794347,0.670900857066205,15.8392385977542
311.110769190396,1.31274317900393,0.691648482303856,28.4889413628693
309.792197773143,0.611871101702669,0.677557382848525,12.9277484168368
297.404701310377,0.793564014103591,0.184955622816094,4.02741035817138
291.334415975207,0.706435474882366,0.6427321338657,13.4733363184387
269.991739594038,0.689963307778268,0.584409285155845,11.0656366290607
178.982986755005,0.966439974659484,0.465212679484791,8.03989053675675
298.519023786735,0.983858008477999,0.730184452464113,21.280997039631
308.712841096071,1.33386645582394,0.631817658099375,25.8505815028456
348.854629717899,0.742045610260285,0.676632198253162,17.4310344461437
172.27049188182,1.24838897550006,0.631389773871668,13.4869957037491
256.890636894186,1.24213449335316,0.286313360059207,8.50006386366877
305.753151508058,0.638185937452012,0.732302679819954,13.9969645529585
137.502088737402,0.783724792938095,0.761652235844933,8.13046781451584
308.376978905969,1.00691123709841,0.748878917288369,23.2123265195042
344.402870668557,1.09780242925478,0.175920001713246,5.16054832011592
253.010321375983,0.970391825687917,0.260073172696372,6.31709581068031
357.621284600314,0.766885652657676,0.628006600779514,17.1079231728296
303.22225787903,0.928002989640547,0.340075417067417,9.09395865042847
251.274877359184,1.16765681417656,0.486069382424001,14.4775789197236
215.060222545254,0.756176552465748,0.357681920360917,5.69193639912719
242.784199989691,1.14968926437918,0.392600406565333,10.9560276904958
278.114804739568,1.19702361776844,0.782879094567703,25.9594616328749
237.572059051777,0.852353270089809,0.596157871071558,11.9766655591714
147.986031359255,0.767454497059749,0.316567958079268,3.10036955041801
205.425390942867,1.31596579893515,0.16680928111055,4.26918888033919
147.999062704284,1.02675725964748,0.859258941044964,13.0538234360703
221.089088209407,0.935193409078847,0.52360749350614,11.0054025981331
197.327133999682,1.1760321653781,0.628779759515111,14.7728005890104
335.823032267423,1.27520467837633,0.486101986911828,20.6136113931434
318.182027656348,0.7663036013977,0.297134758017644,7.14823951389683
289.943141563956,0.986746500380495,0.735961233411946,21.1665763694324
248.201725261731,0.77561191333466,0.679132106611881,13.2227018138202
157.330377346837,1.25384207919236,0.427071182205607,8.4786321738305
245.60221942777,1.11804321785577,0.534025374332759,14.5616366566112
171.236876529225,1.08271774489309,0.516657137757269,9.60093553351823
185.275629159762,1.17924154153023,0.633079998228708,13.8474328688529
288.945588888828,1.16670373231093,0.341818186957016,11.6183686037057
151.432655721704,0.978350412142759,0.421481304767885,5.95504538476064
252.218692975987,1.02331440744441,0.452542693843397,11.5202801520623
217.247279724106,0.914750601375688,0.832632326844096,16.5213774308982
327.770283956668,1.19120699376116,0.222228131743126,7.93003296496367
243.832661369681,0.958242511737824,0.538504010864711,12.5914942159032
180.851236720341,1.02209799831226,0.554217664618659,10.331878322778
162.58484603173,0.858414580946629,0.480473371225915,6.36920847853359
253.298409667577,0.635901731052751,0.205611245767386,3.17632907397802
332.136317777281,0.541864659476936,0.675711577114543,12.0943966435298
198.058493066261,1.31930483550123,0.814125641213456,21.1276495692468
121.262572451284,0.930461186964602,0.59908594186731,6.83524136516232
160.823447965797,0.902265624567663,0.78949662882952,11.6735115691001
320.280324458946,0.510972594207881,0.682463954565037,11.314377392776
315.615663924237,0.770408306368677,0.546300745583133,13.060844115797
136.665022227043,0.935009057067004,0.667050138317239,8.57498759110022
232.530499424107,0.900688462689785,0.473373137717573,9.97082224029843
149.591022378776,0.830760717700312,0.461835936551218,5.6037855926401
268.5635883515,1.09447605733962,0.639766249566199,18.6496515690648
175.954185062971,1.10630325869478,0.7702367679415,14.9652566344783
239.181013976564,1.13789024696637,0.327080856358505,9.04095976389879
211.780377047539,1.14672799358407,0.776758510777041,19.093673883478
335.275880168207,0.635477144550861,0.477156553040727,10.1766831686173
250.178193785716,1.07572136909401,0.383493634315079,10.2594325346816
153.278874647281,0.929796783925504,0.258679085372679,3.71317052047459
295.929598113384,1.00312759834418,0.454654173421448,13.8249884377873
161.718176261439,0.190497465550692,0.538736200218923,3.71259452501569
328.824024768224,0.865886691438964,0.691605187688981,19.7111245839682
122.25749372041,0.595266527887065,0.675386324131904,4.80487479139886
348.179268038548,0.796680501615621,0.279754742496768,7.10381319979032
241.307843221832,0.962100236375001,0.00978655508912041,0.314264843408869
340.06448471665,0.853116226558303,0.19129379533241,3.75274851822271
134.628092750869,0.965122745676882,0.53553501034927,6.95017160238751
186.29968128123,0.901297442787647,0.464941390111,7.67028782178813
266.516545708192,1.09319398125761,0.251098347839769,6.82192341416258
219.111090246573,1.10052718968875,0.374331868203383,8.23424375911066
305.974070163483,0.780316998113352,0.656335367810335,15.5819400594521
126.177658385564,0.530903508222806,0.752454927533773,5.35674492902879
335.694258382662,1.16815774342299,0.229735384946954,7.43060146780692
124.615142796252,0.885992139054474,0.355206697678312,3.75705883561362
262.068375175688,0.704091805366543,0.560524173799631,10.5842970350857
297.945773099548,0.795254678917944,0.780209097687856,18.4602119520102
305.945997856191,1.14019646191584,0.516173376906168,17.9310817431974
355.763559701967,0.831486669022541,0.265454070446665,7.34612125806809
353.662054120654,0.740990675362556,0.785629307859373,20.7024148933222
269.773019007065,0.668242012238119,0.334547245385943,6.05276911623175
261.485669942419,0.882163763739229,0.563948897078989,13.0692841099422
200.934625541248,0.977763970620584,0.622644424152539,12.2022592784803
336.505528168194,0.913623830381547,0.390967848369978,12.285446882028
322.911953960204,0.808931113826084,0.55009788843722,14.3210224997314
337.338797328285,0.653251455499222,0.624122318917056,13.5409174847389
134.786523626795,0.974285898986096,0.402753460528553,5.40277240808275
310.597608880124,0.98448094888526,0.31017885183188,9.41725099840441
165.307366605585,1.08202459580619,0.689236336917831,12.2405951108494
336.197467586231,0.999873883945906,0.299187379748676,9.19494961922658
216.649614445048,1.24144669148667,0.391836877592071,10.5798085354099
284.429226514356,1.13784434213144,0.414247600481342,13.1038985591157
273.591089412369,1.04694396273095,0.239299767501425,6.13841155481331
261.270976642786,0.635100527164801,0.669618449863361,11.2372506852575
151.122228549296,1.23642923167877,0.729117052315096,13.4385413300688
194.035057248725,0.657984767733651,0.843566878972822,10.6306265312781
267.430042297167,0.765104577605226,0.297191097447282,5.80500358234726
335.517048510317,1.21120115870887,0.8666676267024,35.9078144470913
149.44343963007,0.901790035803952,0.685464907918086,9.16353106537173
144.341508140519,0.834360930174381,0.591228515880044,6.89932978982222
257.806249543894,0.846864768409645,0.520660504999908,11.3776247781087
132.778327958416,0.454055638216625,0.5809241952772,3.75020539026417
153.334712512429,0.48317359118548,0.637359947151068,5.05267515339176
120.500657326261,0.924060847283082,0.850847199061112,9.19869841131883
311.418663949607,0.751345537374476,0.362230421903096,8.7201325088973
304.260315572867,1.09267711795309,0.58306673363172,19.6224198865687
289.34404235379,0.934604718049869,0.398845435891487,10.7610488665414
152.363709691674,0.758994963617599,0.378509165677543,4.24225042997774
225.266053581392,0.516449721143655,0.497742861801497,5.80376185200611
256.21530515326,0.669281638100239,0.198941016583074,3.14962886813518
127.876106972602,0.560530906106607,0.553084436628779,3.85111130579834
343.206753128574,0.629865999196213,0.352830131150177,7.07143454221435
299.810261991754,1.3269099137875,0.47283480558784,18.3761857393666
197.427427407912,1.08282583137727,0.855661398164983,18.3546921624293
207.122811285798,0.930959740007633,0.838639874110713,16.1805667448795
232.084135025279,1.13843067791065,0.355386260170072,9.32818176025513
330.276459908533,0.971183256911464,0.345793623148749,10.3161863453808
184.988739332825,0.764046672309438,0.742191342336644,10.662788925635
228.944093715621,1.20523907460878,0.39464164957047,10.7149234035407
220.476468226965,0.427562769797158,0.229221334637145,1.15653025769537
157.549200221588,0.617161293311182,0.699201885490763,6.80221999957847
